49,Private,664483,Bachelors,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,41,United-States,>50K
37,Private,139460,11th,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,38,United-States,<=50K
65,Private,204228,HS-grad,8,Never-married,Prof-specialty,Wife,White,Female,0,0,43,United-States,<=50K
44,Private,825901,HS-grad,13,Divorced,Other-service,Unmarried,Asian-Pac-Islander,Male,0,0,32,United-States,<=50K
32,Private,403139,10th,10,Widowed,Exec-managerial,Own-child,White,Male,0,0,61,United-States,<=50K
51,Private,1009822,Bachelors,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,41,United-States,>50K
44,Private,1480641,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,United-States,>50K
57,Private,704037,HS-grad,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,38,United-States,>50K
24,Private,588773,11th,8,Never-married,Prof-specialty,Wife,Black,Male,0,0,28,United-States,>50K
49,Private,344014,Masters,6,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K
17,Private,823436,Some-college,7,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,20,United-States,<=50K
45,Private,1373358,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,42,United-States,<=50K
32,Private,563753,Masters,13,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,35,United-States,<=50K
47,Private,305601,HS-grad,5,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,49,United-States,<=50K
44,Private,1137565,10th,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,South,>50K
51,Private,156087,Some-college,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,21,United-States,<=50K
31,Private,1081226,Doctorate,12,Never-married,Exec-managerial,Wife,White,Male,0,0,36,United-States,<=50K
32,Private,13091,Assoc-acdm,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,23,United-States,<=50K
53,Self-emp-not-inc,93331,Bachelors,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,41,United-States,<=50K
45,Self-emp-not-inc,129498,Bachelors,8,Married-civ-spouse,Other-service,Own-child,White,Male,9463,0,41,United-States,>50K
23,Private,1393861,Bachelors,5,Married-civ-spouse,Adm-clerical,Unmarried,Black,Male,0,0,42,United-States,<=50K
21,State-gov,1144233,Some-college,7,Never-married,Craft-repair,Not-in-family,White,Male,0,0,39,United-States,>50K
34,Self-emp-not-inc,1245729,HS-grad,10,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,44,United-States,<=50K
30,Private,1455302,Some-college,9,Married-civ-spouse,Craft-repair,Own-child,Black,Male,0,0,26,United-States,<=50K
43,Local-gov,542299,Bachelors,6,Divorced,Priv-house-serv,Wife,Black,Male,0,0,38,United-States,<=50K
48,Private,761118,Some-college,8,Married-civ-spouse,Other-service,Husband,White,Male,0,0,17,United-States,>50K
42,Private,1400054,HS-grad,12,Divorced,Other-service,Own-child,White,Female,0,0,30,United-States,<=50K
45,Private,986502,Bachelors,8,Separated,Transport-moving,Own-child,White,Male,36486,0,40,Iran,<=50K
22,Private,132855,Bachelors,7,Married-civ-spouse,Craft-repair,Other-relative,White,Female,0,0,38,United-States,<=50K
58,Self-emp-inc,1444425,Masters,7,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,20,United-States,>50K
42,Private,618485,Some-college,9,Married-civ-spouse,Sales,Own-child,White,Male,0,0,37,United-States,<=50K
73,Private,893778,Bachelors,11,Married-civ-spouse,Craft-repair,Wife,White,Female,0,2024,41,United-States,>50K
41,Private,275228,Some-college,9,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,28,United-States,<=50K
55,Private,1248345,Some-college,11,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,30,United-States,>50K
70,Private,400969,HS-grad,8,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,35,United-States,<=50K
37,Private,1021650,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,21,Jamaica,<=50K
29,Without-pay,132362,Some-college,8,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,54,United-States,<=50K
41,Private,1369607,Some-college,10,Married-civ-spouse,Sales,Own-child,White,Male,0,1682,33,United-States,<=50K
24,State-gov,1406296,Bachelors,13,Never-married,Machine-op-inspct,Husband,White,Male,0,0,30,United-States,<=50K
41,Private,337133,Some-college,9,Married-civ-spouse,Tech-support,Unmarried,White,Male,0,0,30,United-States,>50K
45,Local-gov,75651,HS-grad,11,Never-married,Adm-clerical,Husband,White,Male,0,0,30,United-States,>50K
54,Private,558933,HS-grad,11,Married-civ-spouse,Protective-serv,Husband,White,Male,76793,0,49,United-States,<=50K
17,Federal-gov,715887,11th,9,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,0,0,43,United-States,>50K
33,Local-gov,683622,Bachelors,11,Divorced,Sales,Husband,White,Male,0,0,32,United-States,<=50K
53,Private,1297832,Bachelors,9,Separated,Prof-specialty,Husband,White,Male,72922,0,20,United-States,>50K
20,Private,539970,HS-grad,10,Never-married,Craft-repair,Other-relative,White,Female,0,0,45,United-States,<=50K
52,Private,1338495,HS-grad,12,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,0,0,37,United-States,<=50K
39,Private,241068,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Female,0,0,56,Hungary,<=50K
34,Self-emp-not-inc,832259,Bachelors,7,Never-married,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,67,United-States,<=50K
46,State-gov,116615,HS-grad,12,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,52,United-States,>50K
17,Private,1104597,Some-college,8,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,44,United-States,<=50K
70,Private,969380,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,41,United-States,<=50K
26,Self-emp-not-inc,1384649,5th-6th,7,Never-married,Adm-clerical,Unmarried,White,Female,3320,0,23,United-States,<=50K
39,Never-worked,199025,HS-grad,11,Married-civ-spouse,Other-service,Unmarried,White,Male,0,0,38,United-States,<=50K
37,Private,712274,Masters,6,Never-married,Machine-op-inspct,Wife,White,Male,98732,0,38,United-States,<=50K
17,Private,909134,HS-grad,10,Never-married,Sales,Husband,White,Male,0,0,49,United-States,<=50K
37,Private,627911,7th-8th,15,Never-married,Adm-clerical,Husband,White,Male,0,0,38,United-States,<=50K
50,Federal-gov,403275,HS-grad,11,Widowed,Sales,Wife,White,Male,0,0,44,United-States,<=50K
25,Private,1197072,Some-college,11,Never-married,Prof-specialty,Unmarried,White,Male,29884,0,30,United-States,<=50K
38,Self-emp-not-inc,1235733,HS-grad,12,Never-married,Exec-managerial,Husband,White,Female,0,0,18,United-States,<=50K
21,Private,1498644,HS-grad,13,Separated,Sales,Husband,White,Male,0,0,37,United-States,<=50K
17,Self-emp-not-inc,672968,10th,10,Divorced,Other-service,Own-child,White,Male,0,0,14,United-States,<=50K
24,Private,245241,Some-college,6,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,28,Guatemala,<=50K
35,Private,396521,HS-grad,15,Never-married,Prof-specialty,Husband,White,Female,0,0,33,United-States,>50K
20,Self-emp-inc,497493,HS-grad,8,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,0,35,United-States,<=50K
54,Private,594192,Bachelors,6,Married-civ-spouse,Sales,Husband,White,Female,0,0,40,United-States,<=50K
19,Private,840814,7th-8th,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,31,United-States,<=50K
52,Private,685629,Some-college,11,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,48,United-States,>50K
18,Local-gov,448950,HS-grad,7,Never-married,Craft-repair,Unmarried,White,Female,0,0,45,United-States,<=50K
23,Private,154344,Bachelors,8,Never-married,Prof-specialty,Husband,White,Male,0,0,21,United-States,<=50K
35,Private,50941,HS-grad,11,Never-married,Prof-specialty,Own-child,White,Male,0,836,31,United-States,<=50K
41,Private,1373993,11th,10,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,0,0,38,United-States,<=50K
45,Private,1036001,Some-college,12,Never-married,Prof-specialty,Husband,White,Female,0,0,28,United-States,<=50K
53,Federal-gov,509477,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,39,Japan,>50K
36,Private,219582,Masters,13,Married-civ-spouse,Prof-specialty,Wife,Black,Male,0,0,43,United-States,<=50K
56,Private,95093,Prof-school,12,Widowed,Farming-fishing,Not-in-family,White,Male,0,0,61,United-States,<=50K
47,Self-emp-inc,1412836,HS-grad,5,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,54,United-States,<=50K
42,Local-gov,1240051,Bachelors,6,Never-married,Craft-repair,Husband,White,Male,0,0,48,United-States,<=50K
25,Private,104576,Some-college,11,Divorced,Exec-managerial,Husband,White,Male,70069,0,45,United-States,<=50K
22,Private,188153,HS-grad,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
33,Private,259884,Doctorate,11,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0,0,44,United-States,<=50K
22,Self-emp-inc,705136,7th-8th,11,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,23,United-States,<=50K
41,Private,493136,Some-college,9,Never-married,Prof-specialty,Not-in-family,White,Male,19177,0,30,United-States,<=50K
24,Self-emp-inc,644171,Bachelors,9,Never-married,Adm-clerical,Unmarried,White,Male,0,0,23,United-States,<=50K
45,Without-pay,382398,Bachelors,10,Never-married,Sales,Husband,White,Male,0,0,46,United-States,>50K
48,Private,1088889,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,53,Hong,<=50K
31,Self-emp-not-inc,882802,Bachelors,11,Married-civ-spouse,Transport-moving,Unmarried,White,Male,81094,0,47,United-States,<=50K
48,Self-emp-inc,745447,9th,12,Married-civ-spouse,Farming-fishing,Husband,White,Female,0,0,36,United-States,<=50K
74,Private,414365,HS-grad,7,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,42,United-States,>50K
41,Self-emp-not-inc,758260,HS-grad,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,35,United-States,<=50K
17,Private,50961,7th-8th,9,Never-married,Prof-specialty,Unmarried,White,Female,0,0,55,United-States,<=50K
35,Private,1331455,HS-grad,6,Never-married,Priv-house-serv,Husband,White,Male,0,0,32,United-States,<=50K
47,Private,890731,HS-grad,8,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,<=50K
26,Federal-gov,1171072,HS-grad,10,Married-spouse-absent,Adm-clerical,Husband,White,Female,39994,0,49,United-States,<=50K
32,Private,242238,HS-grad,8,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,33,United-States,<=50K
45,Private,393910,HS-grad,10,Divorced,Tech-support,Husband,Black,Male,0,0,25,United-States,<=50K
49,Private,1143538,Some-college,11,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,33,United-States,<=50K
33,Federal-gov,20135,Some-college,8,Never-married,Adm-clerical,Husband,White,Female,0,0,37,United-States,<=50K
17,Private,203201,Assoc-acdm,6,Married-civ-spouse,Tech-support,Husband,Black,Male,48116,0,32,Iran,<=50K
47,Private,1334286,Bachelors,8,Married-civ-spouse,Adm-clerical,Husband,White,Male,10976,0,32,United-States,>50K
60,Local-gov,1211212,11th,9,Married-spouse-absent,Exec-managerial,Own-child,White,Female,52048,0,29,United-States,<=50K
51,Private,273680,Assoc-acdm,10,Widowed,Transport-moving,Not-in-family,Black,Female,0,0,34,United-States,<=50K
18,Self-emp-inc,246170,Some-college,5,Never-married,Other-service,Husband,White,Female,0,0,34,Holland-Netherlands,>50K
30,Private,684081,Bachelors,10,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0,0,55,United-States,>50K
18,Private,64044,Assoc-acdm,14,Divorced,Craft-repair,Other-relative,White,Female,0,0,42,United-States,>50K
70,Private,278558,Some-college,8,Never-married,Exec-managerial,Own-child,White,Male,0,0,45,United-States,>50K
32,Self-emp-not-inc,1397410,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,<=50K
48,State-gov,774565,10th,16,Married-civ-spouse,Priv-house-serv,Not-in-family,White,Male,0,0,19,United-States,>50K
17,Private,1155121,Assoc-voc,12,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0,0,48,United-States,>50K
34,Private,107648,Bachelors,10,Never-married,Prof-specialty,Husband,White,Female,0,0,36,United-States,<=50K
57,Private,175222,HS-grad,12,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,57,United-States,<=50K
35,Private,1420916,Assoc-acdm,11,Never-married,Craft-repair,Husband,White,Male,0,0,58,United-States,<=50K
39,Private,1425115,Assoc-acdm,7,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,39,United-States,<=50K
30,Self-emp-not-inc,1212361,1st-4th,11,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,45,United-States,<=50K
51,Private,604595,Some-college,9,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,18,United-States,<=50K
27,Private,354230,Bachelors,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,0,0,41,United-States,<=50K
47,Private,1447486,Bachelors,5,Married-civ-spouse,Handlers-cleaners,Not-in-family,Other,Female,0,0,38,United-States,<=50K
33,Local-gov,70091,HS-grad,3,Never-married,Craft-repair,Wife,White,Male,86076,0,35,United-States,<=50K
27,Private,1083211,Some-college,6,Never-married,Machine-op-inspct,Wife,White,Female,0,0,44,United-States,>50K
35,Private,309760,HS-grad,12,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,36,United-States,>50K
51,State-gov,1352615,Assoc-acdm,2,Separated,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
17,Private,140088,Bachelors,3,Married-civ-spouse,Exec-managerial,Husband,Black,Female,0,0,44,United-States,<=50K
47,Private,579156,HS-grad,12,Never-married,Prof-specialty,Own-child,White,Male,0,0,49,United-States,<=50K
17,Private,1401732,Bachelors,13,Widowed,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,25,United-States,<=50K
44,Self-emp-not-inc,123705,7th-8th,10,Never-married,Armed-Forces,Wife,White,Male,0,0,41,United-States,>50K
45,Federal-gov,1204346,Some-college,8,Married-civ-spouse,Craft-repair,Husband,White,Female,0,269,44,United-States,>50K
46,Private,874508,HS-grad,6,Never-married,Exec-managerial,Unmarried,Black,Female,0,0,33,United-States,>50K
54,Private,1312683,Prof-school,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,41,United-States,<=50K
63,State-gov,282097,Masters,13,Never-married,Other-service,Not-in-family,White,Female,0,0,53,France,>50K
32,Private,166293,HS-grad,8,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,0,0,43,United-States,>50K
24,Private,402867,HS-grad,11,Separated,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,0,0,43,United-States,<=50K
54,Private,1051366,Assoc-acdm,8,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,31,United-States,<=50K
45,Self-emp-not-inc,311273,Bachelors,7,Married-civ-spouse,Transport-moving,Own-child,White,Male,0,0,53,United-States,<=50K
23,Local-gov,1047271,Prof-school,7,Married-civ-spouse,Other-service,Unmarried,White,Male,0,0,62,United-States,>50K
18,Private,920694,HS-grad,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,34,Columbia,<=50K
22,Private,1110707,Bachelors,8,Married-civ-spouse,Other-service,Own-child,White,Female,0,0,31,United-States,<=50K
29,Private,1324797,Masters,7,Married-spouse-absent,Exec-managerial,Husband,White,Male,0,2753,58,United-States,<=50K
54,Private,1329925,HS-grad,6,Divorced,Adm-clerical,Wife,White,Female,0,0,56,United-States,<=50K
29,State-gov,808862,Some-college,12,Married-civ-spouse,Handlers-cleaners,Unmarried,Other,Male,0,0,35,China,<=50K
41,Private,401667,HS-grad,10,Divorced,Other-service,Wife,White,Male,0,0,28,United-States,>50K
34,Private,663840,HS-grad,11,Married-civ-spouse,Transport-moving,Husband,White,Female,0,3169,55,United-States,<=50K
50,Private,1003288,Bachelors,12,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,0,30,United-States,<=50K
46,Private,1332177,HS-grad,12,Never-married,Other-service,Not-in-family,White,Male,0,1693,36,United-States,>50K
53,Private,77129,Bachelors,6,Widowed,Farming-fishing,Wife,White,Male,84991,0,57,United-States,<=50K
48,Private,321444,1st-4th,11,Married-civ-spouse,Sales,Wife,Black,Female,0,0,28,United-States,<=50K
39,Private,447743,HS-grad,7,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,28,United-States,<=50K
45,Self-emp-not-inc,1409867,HS-grad,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,28,United-States,>50K
63,Private,618758,Prof-school,7,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,7953,0,31,United-States,<=50K
53,Private,737556,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,51,United-States,>50K
27,Self-emp-inc,834942,Bachelors,9,Divorced,Sales,Unmarried,White,Female,0,0,35,United-States,>50K
50,Private,1457386,HS-grad,13,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,39,United-States,<=50K
50,Private,1385378,Some-college,6,Never-married,Transport-moving,Wife,Black,Female,0,4240,39,United-States,<=50K
71,Private,512085,Some-college,10,Never-married,Prof-specialty,Unmarried,White,Male,0,0,41,United-States,<=50K
22,Self-emp-inc,969336,Bachelors,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,41,United-States,>50K
59,Private,172079,Doctorate,12,Divorced,Farming-fishing,Wife,White,Female,24607,0,49,United-States,>50K
53,Private,1160814,Assoc-acdm,12,Divorced,Exec-managerial,Husband,White,Male,0,0,26,United-States,<=50K
50,Private,1148312,Some-college,5,Married-civ-spouse,Craft-repair,Husband,White,Male,76680,0,20,United-States,>50K
28,Private,1014155,Assoc-voc,8,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,0,0,35,United-States,<=50K
43,Local-gov,1441080,HS-grad,10,Married-civ-spouse,Farming-fishing,Unmarried,White,Male,0,0,26,United-States,<=50K
39,State-gov,482004,Some-college,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,41,United-States,<=50K
27,Private,69221,HS-grad,7,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,35,United-States,<=50K
25,Private,1214585,HS-grad,7,Married-civ-spouse,Sales,Wife,White,Male,59925,0,9,United-States,<=50K
43,Private,493939,HS-grad,8,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,64,United-States,>50K
32,Local-gov,779622,Assoc-acdm,12,Divorced,Sales,Husband,White,Male,0,0,41,United-States,<=50K
45,Local-gov,342171,Masters,10,Never-married,Prof-specialty,Husband,White,Male,0,0,27,United-States,<=50K
61,Private,1399883,Assoc-voc,13,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,53742,0,31,United-States,<=50K
32,Self-emp-inc,693652,Bachelors,13,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
24,Private,625731,HS-grad,8,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,30,United-States,<=50K
19,Private,970912,Some-college,7,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0,0,29,United-States,<=50K
29,Self-emp-not-inc,170114,Some-college,10,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,0,0,39,United-States,<=50K
22,Local-gov,1355584,Prof-school,10,Divorced,Transport-moving,Husband,White,Male,43868,0,49,United-States,<=50K
34,Self-emp-inc,748989,Some-college,7,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,51,United-States,<=50K
62,Private,17128,Some-college,8,Married-civ-spouse,Tech-support,Own-child,White,Male,0,0,55,United-States,>50K
39,Private,1252381,HS-grad,6,Never-married,Craft-repair,Own-child,White,Male,0,0,46,Germany,<=50K
45,Self-emp-inc,512318,Some-college,9,Never-married,Craft-repair,Not-in-family,White,Female,0,0,35,United-States,<=50K
17,Private,1313750,Bachelors,7,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,37,United-States,<=50K
26,Private,273716,Some-college,10,Never-married,Exec-managerial,Own-child,Black,Female,0,0,57,United-States,>50K
43,Private,223033,HS-grad,14,Never-married,Armed-Forces,Own-child,White,Male,0,0,44,United-States,<=50K
41,Private,984782,HS-grad,13,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,49,United-States,<=50K
35,Private,1080042,Some-college,9,Divorced,Other-service,Husband,White,Female,0,0,29,United-States,<=50K
37,Self-emp-not-inc,528593,Some-college,5,Never-married,Craft-repair,Husband,White,Female,0,1910,38,United-States,<=50K
50,Private,334191,HS-grad,11,Married-civ-spouse,Sales,Unmarried,Black,Male,9623,0,44,United-States,<=50K
37,Private,763359,5th-6th,11,Divorced,Adm-clerical,Unmarried,White,Female,30917,0,31,United-States,<=50K
38,Self-emp-not-inc,994530,HS-grad,11,Divorced,Craft-repair,Husband,White,Female,0,0,42,United-States,>50K
40,Private,1290645,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,44,United-States,<=50K
27,Private,275914,Some-college,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,35,United-States,<=50K
48,Self-emp-not-inc,312734,Some-college,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,30,United-States,>50K
52,Private,241669,HS-grad,6,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,17,United-States,<=50K
46,Private,1113008,Some-college,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,39,United-States,<=50K
42,Private,1209648,HS-grad,10,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,3853,33,United-States,<=50K
38,Private,1266045,Bachelors,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,29,United-States,<=50K
39,Federal-gov,1363365,Some-college,4,Never-married,Adm-clerical,Husband,White,Male,0,0,32,United-States,<=50K
50,Private,958150,HS-grad,8,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Male,0,0,22,United-States,<=50K
57,Private,59148,Some-college,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,27,United-States,<=50K
65,Self-emp-not-inc,301352,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,45,United-States,>50K
39,Self-emp-inc,17479,HS-grad,8,Never-married,Protective-serv,Not-in-family,Black,Male,0,0,35,United-States,<=50K
27,Private,507177,Assoc-acdm,8,Married-civ-spouse,Sales,Unmarried,White,Female,0,0,76,United-States,<=50K
40,Private,1189253,Doctorate,8,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,44,Hungary,<=50K
55,Self-emp-not-inc,1408080,HS-grad,8,Divorced,Transport-moving,Husband,White,Female,0,0,33,United-States,>50K
26,Private,913132,HS-grad,5,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0,0,37,United-States,<=50K
42,Private,122786,Assoc-voc,16,Married-civ-spouse,Farming-fishing,Unmarried,White,Male,0,81,54,United-States,<=50K
46,Federal-gov,1433948,Masters,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,45,United-States,<=50K
36,Private,472052,Some-college,9,Divorced,Adm-clerical,Own-child,White,Male,0,4299,41,United-States,<=50K
39,Private,1464378,HS-grad,7,Married-civ-spouse,Other-service,Own-child,White,Male,0,0,52,United-States,<=50K
41,Private,984132,HS-grad,15,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,0,0,58,United-States,>50K
49,Private,590707,HS-grad,10,Never-married,Exec-managerial,Unmarried,White,Male,0,0,57,United-States,>50K
30,Private,844250,HS-grad,13,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,26,United-States,<=50K
31,Private,456366,HS-grad,10,Never-married,Prof-specialty,Husband,White,Male,0,0,39,United-States,<=50K
20,Private,762575,HS-grad,12,Married-civ-spouse,Transport-moving,Own-child,White,Female,27737,0,7,United-States,>50K
17,Local-gov,611937,Some-college,7,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,50,United-States,>50K
34,Self-emp-inc,1381073,HS-grad,7,Never-married,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,0,0,45,United-States,<=50K
24,State-gov,1150524,Bachelors,11,Married-civ-spouse,Tech-support,Other-relative,White,Male,0,0,64,United-States,>50K
51,Private,711082,Some-college,12,Married-spouse-absent,Craft-repair,Unmarried,Asian-Pac-Islander,Male,0,0,38,United-States,<=50K
43,Private,245832,HS-grad,14,Never-married,Transport-moving,Own-child,White,Female,0,0,54,United-States,<=50K
36,Private,246629,Some-college,8,Never-married,Adm-clerical,Own-child,White,Male,0,0,53,United-States,<=50K
42,Private,676433,HS-grad,8,Married-civ-spouse,Handlers-cleaners,Wife,White,Male,0,0,51,United-States,<=50K
42,Private,804249,Some-college,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,32,Iran,<=50K
25,Local-gov,257472,Bachelors,7,Never-married,Farming-fishing,Wife,White,Male,0,0,41,United-States,<=50K
49,Local-gov,236186,Bachelors,6,Never-married,Transport-moving,Not-in-family,White,Male,0,3853,36,United-States,>50K
29,Private,1328478,Some-college,15,Separated,Prof-specialty,Other-relative,Black,Female,0,0,34,United-States,<=50K
43,Private,1169340,Some-college,12,Married-civ-spouse,Tech-support,Wife,White,Male,0,0,32,United-States,<=50K
39,Private,666275,Bachelors,15,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,44,Hong,<=50K
59,Private,295295,Some-college,10,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Male,0,0,29,United-States,<=50K
52,Private,303062,Bachelors,12,Married-civ-spouse,Prof-specialty,Husband,Black,Male,61909,0,52,Cuba,<=50K
32,Private,1259903,Assoc-acdm,9,Married-civ-spouse,Machine-op-inspct,Not-in-family,Black,Male,59385,0,27,United-States,>50K
42,Private,1051375,HS-grad,14,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,64,Hungary,<=50K
43,Private,1005546,HS-grad,12,Never-married,Prof-specialty,Other-relative,White,Male,0,0,39,United-States,>50K
44,Local-gov,489955,HS-grad,6,Widowed,Tech-support,Husband,White,Male,0,0,73,United-States,>50K
20,Federal-gov,659003,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,<=50K
33,Private,903662,Some-college,5,Separated,Prof-specialty,Not-in-family,White,Male,0,0,38,United-States,<=50K
53,Self-emp-not-inc,303497,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Female,1265,0,40,United-States,<=50K
41,Private,538662,HS-grad,13,Never-married,Handlers-cleaners,Wife,White,Male,0,0,27,United-States,>50K
34,Private,1252914,HS-grad,8,Married-civ-spouse,Handlers-cleaners,Own-child,White,Female,0,0,52,United-States,>50K
31,Private,34854,Bachelors,9,Divorced,Other-service,Husband,Black,Male,0,0,44,United-States,<=50K
17,Private,1427280,HS-grad,9,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Male,0,0,27,United-States,<=50K
47,Private,623485,HS-grad,6,Never-married,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,51,United-States,<=50K
28,Private,1298156,HS-grad,11,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,66,United-States,<=50K
65,Private,726439,11th,9,Never-married,Adm-clerical,Wife,White,Male,0,0,54,United-States,>50K
51,Private,795778,Bachelors,11,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0,0,50,United-States,<=50K
17,Private,1305855,Some-college,6,Never-married,Craft-repair,Husband,White,Male,0,0,38,United-States,<=50K
